 (9.837431244665513219e+00+0.000000000000000000e+00j), (9.837409796031508336e+00+0.000000000000000000e+00j), (9.837407552515324838e+00+0.000000000000000000e+00j), (9.837407667764942687e+00+0.000000000000000000e+00j), (9.837407289990974135e+00+0.000000000000000000e+00j), (9.837407455934323863e+00+0.000000000000000000e+00j)
 (1.019842575584310751e+01+0.000000000000000000e+00j), (1.019840033566464044e+01+0.000000000000000000e+00j), (1.019839819548243831e+01+0.000000000000000000e+00j), (1.019839811597067047e+01+0.000000000000000000e+00j), (1.019839820005714870e+01+0.000000000000000000e+00j), (1.019839816083755579e+01+0.000000000000000000e+00j)
 (1.019842539433160589e+01+0.000000000000000000e+00j), (1.019840085021216680e+01+0.000000000000000000e+00j), (1.019839819048658747e+01+0.000000000000000000e+00j), (1.019839796122110975e+01+0.000000000000000000e+00j), (1.019839809971923827e+01+0.000000000000000000e+00j), (1.019839809820770071e+01+0.000000000000000000e+00j)
 (1.056063489359851282e+01+0.000000000000000000e+00j), (1.056060355410715168e+01+0.000000000000000000e+00j), (1.056058981381570128e+01+0.000000000000000000e+00j), (1.056058851250175756e+01+0.000000000000000000e+00j), (1.056058824557003284e+01+0.000000000000000000e+00j), (1.056058850879600719e+01+0.000000000000000000e+00j)
 (1.056063623401440310e+01+0.000000000000000000e+00j), (1.056060528922083641e+01+0.000000000000000000e+00j), (1.056058966163642765e+01+0.000000000000000000e+00j), (1.056058912962157414e+01+0.000000000000000000e+00j), (1.056058862215094152e+01+0.000000000000000000e+00j), (1.056058848160757790e+01+0.000000000000000000e+00j)
 (1.056132671903872655e+01+0.000000000000000000e+00j), (1.056123989608711611e+01+0.000000000000000000e+00j), (1.056123693525743867e+01+0.000000000000000000e+00j), (1.056123652316683348e+01+0.000000000000000000e+00j), (1.056123638980913704e+01+0.000000000000000000e+00j), (1.056123640250863893e+01+0.000000000000000000e+00j)
 (1.073810404964953058e+01+0.000000000000000000e+00j), (1.073806855630969892e+01+0.000000000000000000e+00j), (1.073806743681901210e+01+0.000000000000000000e+00j), (1.073806754046934664e+01+0.000000000000000000e+00j), (1.073806767526943595e+01+0.000000000000000000e+00j), (1.073806752130573550e+01+0.000000000000000000e+00j)
 (1.087159612430280120e+01+0.000000000000000000e+00j), (1.087153539224473953e+01+0.000000000000000000e+00j), (1.087153312517994230e+01+0.000000000000000000e+00j), (1.087153351377662069e+01+0.000000000000000000e+00j), (1.087153377334287363e+01+0.000000000000000000e+00j), (1.087153316172135220e+01+0.000000000000000000e+00j)
 (1.087160072282932610e+01+0.000000000000000000e+00j), (1.087153513470040878e+01+0.000000000000000000e+00j), (1.087153365371447222e+01+0.000000000000000000e+00j), (1.087153353241249754e+01+0.000000000000000000e+00j), (1.087153387596286791e+01+0.000000000000000000e+00j), (1.087153375585099191e+01+0.000000000000000000e+00j)
 (1.092402262698008109e+01+0.000000000000000000e+00j), (1.092396474537357065e+01+0.000000000000000000e+00j), (1.092396262225588721e+01+0.000000000000000000e+00j), (1.092396203330569548e+01+0.000000000000000000e+00j), (1.092396241692810754e+01+0.000000000000000000e+00j), (1.092396204917226399e+01+0.000000000000000000e+00j)
