 (9.837444373229910610e+00+0.000000000000000000e+00j), (9.837417106939069456e+00+0.000000000000000000e+00j), (9.837414739992290436e+00+0.000000000000000000e+00j), (9.837414490807580236e+00+0.000000000000000000e+00j), (9.837414525842659074e+00+0.000000000000000000e+00j), (9.837412699236129043e+00+0.000000000000000000e+00j)
 (1.019844811449633859e+01+0.000000000000000000e+00j), (1.019841628135024436e+01+0.000000000000000000e+00j), (1.019841109126671341e+01+0.000000000000000000e+00j), (1.019840914427627254e+01+0.000000000000000000e+00j), (1.019840863668285813e+01+0.000000000000000000e+00j), (1.019840860778155722e+01+0.000000000000000000e+00j)
 (1.019845021028332255e+01+0.000000000000000000e+00j), (1.019841572355575643e+01+0.000000000000000000e+00j), (1.019841148084320714e+01+0.000000000000000000e+00j), (1.019840837580136750e+01+0.000000000000000000e+00j), (1.019840716032979699e+01+0.000000000000000000e+00j), (1.019840692136841653e+01+0.000000000000000000e+00j)
 (1.056065742613038516e+01+0.000000000000000000e+00j), (1.056061233942930855e+01+0.000000000000000000e+00j), (1.056060195747728159e+01+0.000000000000000000e+00j), (1.056060125869170818e+01+0.000000000000000000e+00j), (1.056060110185218548e+01+0.000000000000000000e+00j), (1.056060109119038160e+01+0.000000000000000000e+00j)
 (1.056065998907474501e+01+0.000000000000000000e+00j), (1.056061693980727156e+01+0.000000000000000000e+00j), (1.056060937217376328e+01+0.000000000000000000e+00j), (1.056060419009057583e+01+0.000000000000000000e+00j), (1.056060188000908262e+01+0.000000000000000000e+00j), (1.056060125426750673e+01+0.000000000000000000e+00j)
 (1.056140547704645094e+01+0.000000000000000000e+00j), (1.056126140292608717e+01+0.000000000000000000e+00j), (1.056125359307862510e+01+0.000000000000000000e+00j), (1.056125276726750251e+01+0.000000000000000000e+00j), (1.056125252142079596e+01+0.000000000000000000e+00j), (1.056125230728735787e+01+0.000000000000000000e+00j)
 (1.073813734287207566e+01+0.000000000000000000e+00j), (1.073808844217952974e+01+0.000000000000000000e+00j), (1.073808146433480992e+01+0.000000000000000000e+00j), (1.073808060858851832e+01+0.000000000000000000e+00j), (1.073808370178331373e+01+0.000000000000000000e+00j), (1.073808010790774858e+01+0.000000000000000000e+00j)
 (1.087160889020375087e+01+0.000000000000000000e+00j), (1.087155100236278749e+01+0.000000000000000000e+00j), (1.087154866960864119e+01+0.000000000000000000e+00j), (1.087154753213529190e+01+0.000000000000000000e+00j), (1.087154710970516014e+01+0.000000000000000000e+00j), (1.087154690849587979e+01+0.000000000000000000e+00j)
 (1.087161639505956501e+01+0.000000000000000000e+00j), (1.087154781397420855e+01+0.000000000000000000e+00j), (1.087154436701394467e+01+0.000000000000000000e+00j), (1.087154485638751389e+01+0.000000000000000000e+00j), (1.087154620610467326e+01+0.000000000000000000e+00j), (1.087154402912000251e+01+0.000000000000000000e+00j)
 (1.092404439395383164e+01+0.000000000000000000e+00j), (1.092398197116312986e+01+0.000000000000000000e+00j), (1.092397734287617261e+01+0.000000000000000000e+00j), (1.092397575843144431e+01+0.000000000000000000e+00j), (1.092397541692273499e+01+0.000000000000000000e+00j), (1.092397523740640963e+01+0.000000000000000000e+00j)
