9.839742564646730472e+00,9.837807554441686975e+00,9.837654577918154786e+00,9.837622168838384695e+00,9.837612215281458461e+00
1.020254581875850874e+01,1.019908407534152772e+01,1.019871479911395973e+01,1.019866944305930900e+01,1.019865611922309334e+01
1.020255559732530415e+01,1.019908856811264819e+01,1.019874510456135397e+01,1.019868331408907913e+01,1.019866847164853141e+01
1.056694970081062301e+01,1.056171109410383835e+01,1.056101932352110673e+01,1.056096258097004004e+01,1.056094455092568118e+01
1.056704430017213525e+01,1.056175322443973208e+01,1.056107046888656242e+01,1.056098190378400226e+01,1.056097118203972407e+01
1.056822742670984638e+01,1.056281994846912298e+01,1.056196488357422503e+01,1.056180667372159832e+01,1.056170967356636226e+01
1.075167091058346713e+01,1.074036726494203720e+01,1.073844099559614307e+01,1.073832127133912451e+01,1.073830187058975838e+01
1.087924985837878111e+01,1.087303006537228178e+01,1.087211329932091886e+01,1.087188303380991172e+01,1.087183050184224342e+01
1.087929209355355553e+01,1.087306289782910973e+01,1.087220162980372962e+01,1.087198731146029296e+01,1.087194075507930791e+01
1.093299030576010367e+01,1.092568989401360291e+01,1.092454821416712285e+01,1.092443377605265376e+01,1.092440330450266650e+01
1.093300174348136444e+01,1.092569506179372496e+01,1.092455212392662922e+01,1.092443720626890169e+01,1.092441303252575224e+01
1.093547911893568525e+01,1.092781258255404175e+01,1.092632230209858690e+01,1.092605484247288672e+01,1.092584144166365689e+01
1.093551095288950847e+01,1.092787266181835015e+01,1.092640712263045444e+01,1.092608688085065261e+01,1.092588094821082478e+01
1.111557770273310730e+01,1.110060700201684014e+01,1.109757581845004815e+01,1.109743544892217315e+01,1.109740370882089522e+01
1.111562566082731784e+01,1.110065424523559940e+01,1.109761933223127706e+01,1.109746861104237325e+01,1.109744503478139777e+01
1.123526988333286702e+01,1.122858135007933633e+01,1.122763457697197609e+01,1.122747541365847646e+01,1.122742041563344095e+01
1.124253620351250227e+01,1.123426105855014789e+01,1.123290207520187955e+01,1.123284259255783191e+01,1.123288921757612968e+01
1.124261071867848649e+01,1.123446216506420647e+01,1.123305493095782737e+01,1.123294620468243821e+01,1.123298584308438741e+01
1.124270619266001425e+01,1.123450992300992546e+01,1.123326786326941296e+01,1.123307871639508981e+01,1.123304015255392585e+01
