9.839618653824098615e+00,9.837711871339289260e+00,9.837585846342092211e+00,9.837573148506336906e+00,9.837566673877084611e+00
1.020245650542200977e+01,1.019899073520539012e+01,1.019864504917815040e+01,1.019862580891167880e+01,1.019860709456805736e+01
1.020245662248936824e+01,1.019900648900981111e+01,1.019866180399434974e+01,1.019863258906327630e+01,1.019861847857316661e+01
1.056689402116972509e+01,1.056163514587504793e+01,1.056095897113956283e+01,1.056092075833441513e+01,1.056090448915765911e+01
1.056692572338434388e+01,1.056165559979087831e+01,1.056098274207892374e+01,1.056094937654160226e+01,1.056091880912401670e+01
1.056817047697974665e+01,1.056272595893282507e+01,1.056188672173359500e+01,1.056177175985854078e+01,1.056167516521641936e+01
1.075203485080110255e+01,1.074031472088719674e+01,1.073842441641759216e+01,1.073835326430096160e+01,1.073834293302570408e+01
1.087893549376289037e+01,1.087272086798951776e+01,1.087189875210220968e+01,1.087183589784540949e+01,1.087181979151002587e+01
1.087901283935935126e+01,1.087278327758809660e+01,1.087193085774801737e+01,1.087183973656005520e+01,1.087183158084697610e+01
1.093288419306078296e+01,1.092559314393154501e+01,1.092446281073514491e+01,1.092441132495776657e+01,1.092439780847992559e+01
1.093289786868336577e+01,1.092559496169761424e+01,1.092446587371095568e+01,1.092441221686667596e+01,1.092440159917302545e+01
1.093540832786887584e+01,1.092776608929725235e+01,1.092630031494746312e+01,1.092605313556989799e+01,1.092587822335036307e+01
1.093542719223348669e+01,1.092779990749460772e+01,1.092635102936929137e+01,1.092609659485041007e+01,1.092593443251663032e+01
1.111628723289530463e+01,1.110062902879183078e+01,1.109762690850791067e+01,1.109747658907051537e+01,1.109745482432460051e+01
1.111634779040187659e+01,1.110070088881932371e+01,1.109772286576611044e+01,1.109756611949134353e+01,1.109752497402385885e+01
1.123521720491172537e+01,1.122891988449007705e+01,1.122797131011928329e+01,1.122782804489524544e+01,1.122773350809462478e+01
1.124232326146445970e+01,1.123411636526254398e+01,1.123296624702710389e+01,1.123285495800320355e+01,1.123281300254692994e+01
1.124239305640441344e+01,1.123420600727936858e+01,1.123303379963934212e+01,1.123290177370463638e+01,1.123284664740629069e+01
1.124244482184502303e+01,1.123431115665350788e+01,1.123307128316708869e+01,1.123298836723811789e+01,1.123295858068935971e+01
1.124502697747364088e+01,1.123791041369105770e+01,1.123674617503800199e+01,1.123657907088403363e+01,1.123647244869803608e+01
1.130036771867380985e+01,1.129085617193373814e+01,1.128915288120529681e+01,1.128903784971421409e+01,1.128902408650797362e+01
1.130040101450041590e+01,1.129086945043503398e+01,1.128916361397042678e+01,1.128904370671738455e+01,1.128903001183572741e+01
1.130411821312540610e+01,1.129421383486204888e+01,1.129197390946882606e+01,1.129158276143319739e+01,1.129123161681559750e+01
1.130429551683408818e+01,1.129422986665281670e+01,1.129197610919529460e+01,1.129158753816117766e+01,1.129126592387703809e+01
1.130543336485575523e+01,1.129532301359160229e+01,1.129288128956848070e+01,1.129235921237964746e+01,1.129178551707964218e+01
1.132889078198255639e+01,1.132176261323945177e+01,1.132105356348682434e+01,1.132089113378880540e+01,1.132084881266068699e+01
1.132900680189810849e+01,1.132176897381572545e+01,1.132110760067531352e+01,1.132092799289426210e+01,1.132087542898653787e+01
1.148288381765454247e+01,1.146271747688708409e+01,1.145833957103835488e+01,1.145805909756887431e+01,1.145802024076564862e+01
1.148301524619944836e+01,1.146276739601559314e+01,1.145841294817807920e+01,1.145810936428453530e+01,1.145806630920824531e+01
1.148561409511465214e+01,1.146478455419185138e+01,1.145999550325222849e+01,1.145948860384104329e+01,1.145919242824911599e+01
1.159834444475937154e+01,1.159022834025845050e+01,1.158892776107022904e+01,1.158872486867489826e+01,1.158862022212770881e+01
1.159838460652137648e+01,1.159038133702456896e+01,1.158901774507801363e+01,1.158880551457270158e+01,1.158869174229516297e+01
1.160723070832509229e+01,1.159740672330703326e+01,1.159561461668878657e+01,1.159530108409853000e+01,1.159515528638451443e+01
