9.839446254920567014e+00,9.837550361747398497e+00,9.837423039879968911e+00,9.837422188688224267e+00,9.837422123514436123e+00
1.020218378087630740e+01,1.019875377479118228e+01,1.019842503129840594e+01,1.019842069556904285e+01,1.019841966774442277e+01
1.020219400510942975e+01,1.019875422453340086e+01,1.019842527863843173e+01,1.019842076463944736e+01,1.019841990442780322e+01
1.056654541005785752e+01,1.056130245067894258e+01,1.056063972294506037e+01,1.056062122626114430e+01,1.056062017685492549e+01
1.056655896877049727e+01,1.056130315643839168e+01,1.056064014166137355e+01,1.056062123727445901e+01,1.056062023736367372e+01
1.056780667401016416e+01,1.056237171053892432e+01,1.056153597349219808e+01,1.056143047002973567e+01,1.056132249232609333e+01
1.075491468497088476e+01,1.074052917112600092e+01,1.073816672375280312e+01,1.073809900297899489e+01,1.073809109363123859e+01
1.087863282750228144e+01,1.087246018348446164e+01,1.087164578374546409e+01,1.087158878767264270e+01,1.087157479866707810e+01
1.087864309034619303e+01,1.087246761515674187e+01,1.087164631210036170e+01,1.087158907672466768e+01,1.087157545554398652e+01
1.093245437884782412e+01,1.092517331611229991e+01,1.092405316184177089e+01,1.092400700983760586e+01,1.092400321328501533e+01
1.093246523097138123e+01,1.092517631939831801e+01,1.092405447197622870e+01,1.092400708496862194e+01,1.092400352249262774e+01
1.093496150712572224e+01,1.092734009593547029e+01,1.092585647467666377e+01,1.092562553973977124e+01,1.092535461499272387e+01
1.093499066419205334e+01,1.092734523727701479e+01,1.092585838354229644e+01,1.092562770155947582e+01,1.092535569179364074e+01
1.112075695398638864e+01,1.110118737399364974e+01,1.109739939785155904e+01,1.109725765388475160e+01,1.109723952549872728e+01
1.112095873943919599e+01,1.110139666201908071e+01,1.109741877450399272e+01,1.109725948256622274e+01,1.109724103981875309e+01
1.123616032746006432e+01,1.122812295580932940e+01,1.122691267988986574e+01,1.122676246471659489e+01,1.122671778382803787e+01
1.124187380365385458e+01,1.123367255169551093e+01,1.123239494842924024e+01,1.123227585761583214e+01,1.123223320557628924e+01
1.124190214534753629e+01,1.123367575458223833e+01,1.123239630256066413e+01,1.123227764979866450e+01,1.123223513644668792e+01
1.124196268881110505e+01,1.123377812493108152e+01,1.123250080721997612e+01,1.123239024701203093e+01,1.123236442402216895e+01
1.124527128991900682e+01,1.123696223124321136e+01,1.123562803353753559e+01,1.123547639128407383e+01,1.123541977990877605e+01
1.129988072194252524e+01,1.129035385262894131e+01,1.128866117920640733e+01,1.128856330856325307e+01,1.128855452416811644e+01
1.130000471657696615e+01,1.129035992248230080e+01,1.128866169805093200e+01,1.128856356162880381e+01,1.128855476604140051e+01
1.130368488499307489e+01,1.129364592361774022e+01,1.129139453828783246e+01,1.129101833252946641e+01,1.129054968326554942e+01
1.130368867582269488e+01,1.129365537079750581e+01,1.129139694307603570e+01,1.129101891306967076e+01,1.129055328072548114e+01
1.130500509367690221e+01,1.129474718988743120e+01,1.129228734176810889e+01,1.129179658214610171e+01,1.129117478127144025e+01
1.132867480110167513e+01,1.132148511440898098e+01,1.132068194476259038e+01,1.132059930294316885e+01,1.132059123652717325e+01
