 (9.837432757270100581e+00+0.000000000000000000e+00j), (9.837409649936322609e+00+0.000000000000000000e+00j), (9.837407417381001551e+00+0.000000000000000000e+00j), (9.837407508044410775e+00+0.000000000000000000e+00j), (9.837407221531446311e+00+0.000000000000000000e+00j), (9.837407501598278259e+00+0.000000000000000000e+00j)
 (1.019843604381999214e+01+0.000000000000000000e+00j), (1.019840081884258609e+01+0.000000000000000000e+00j), (1.019839854792751410e+01+0.000000000000000000e+00j), (1.019839843049622452e+01+0.000000000000000000e+00j), (1.019839840517035690e+01+0.000000000000000000e+00j), (1.019839811317936018e+01+0.000000000000000000e+00j)
 (1.019843534924627448e+01+0.000000000000000000e+00j), (1.019840187789763242e+01+0.000000000000000000e+00j), (1.019839836582689330e+01+0.000000000000000000e+00j), (1.019839847253988907e+01+0.000000000000000000e+00j), (1.019839844129917239e+01+0.000000000000000000e+00j), (1.019839856428394143e+01+0.000000000000000000e+00j)
 (1.056063922770711017e+01+0.000000000000000000e+00j), (1.056059410278702870e+01+0.000000000000000000e+00j), (1.056058911121917276e+01+0.000000000000000000e+00j), (1.056058873990069102e+01+0.000000000000000000e+00j), (1.056058870411025730e+01+0.000000000000000000e+00j), (1.056058869228906438e+01+0.000000000000000000e+00j)
 (1.056064026482824048e+01+0.000000000000000000e+00j), (1.056059421892711470e+01+0.000000000000000000e+00j), (1.056058902708742764e+01+0.000000000000000000e+00j), (1.056058886261809882e+01+0.000000000000000000e+00j), (1.056058875946289533e+01+0.000000000000000000e+00j), (1.056058871989398185e+01+0.000000000000000000e+00j)
 (1.056133413902307439e+01+0.000000000000000000e+00j), (1.056125949034113631e+01+0.000000000000000000e+00j), (1.056124161212612833e+01+0.000000000000000000e+00j), (1.056124043892494058e+01+0.000000000000000000e+00j), (1.056124009373089834e+01+0.000000000000000000e+00j), (1.056123989614202330e+01+0.000000000000000000e+00j)
 (1.073811517987776298e+01+0.000000000000000000e+00j), (1.073807805036665641e+01+0.000000000000000000e+00j), (1.073807340177951275e+01+0.000000000000000000e+00j), (1.073807281647427914e+01+0.000000000000000000e+00j), (1.073807273703339327e+01+0.000000000000000000e+00j), (1.073807192402325583e+01+0.000000000000000000e+00j)
 (1.087159542033320925e+01+0.000000000000000000e+00j), (1.087153975936549699e+01+0.000000000000000000e+00j), (1.087153425246552629e+01+0.000000000000000000e+00j), (1.087153408495858287e+01+0.000000000000000000e+00j), (1.087153487063607926e+01+0.000000000000000000e+00j), (1.087153748001318476e+01+0.000000000000000000e+00j)
 (1.087161075812307764e+01+0.000000000000000000e+00j), (1.087153894408021060e+01+0.000000000000000000e+00j), (1.087153453383590573e+01+0.000000000000000000e+00j), (1.087153430417391675e+01+0.000000000000000000e+00j), (1.087153534244945519e+01+0.000000000000000000e+00j), (1.087153483712488367e+01+0.000000000000000000e+00j)
 (1.092402705750127012e+01+0.000000000000000000e+00j), (1.092396818756928667e+01+0.000000000000000000e+00j), (1.092396274609029305e+01+0.000000000000000000e+00j), (1.092396250401991153e+01+0.000000000000000000e+00j), (1.092396230453919692e+01+0.000000000000000000e+00j), (1.092396232673617362e+01+0.000000000000000000e+00j)
 (1.092402646400855915e+01+0.000000000000000000e+00j), (1.092396809434949390e+01+0.000000000000000000e+00j), (1.092396302475409087e+01+0.000000000000000000e+00j), (1.092396283376449873e+01+0.000000000000000000e+00j), (1.092396278481303895e+01+0.000000000000000000e+00j), (1.092396279287998695e+01+0.000000000000000000e+00j)
 (1.092537993996480594e+01+0.000000000000000000e+00j), (1.092522358665554449e+01+0.000000000000000000e+00j), (1.092519448711292185e+01+0.000000000000000000e+00j), (1.092519361279862267e+01+0.000000000000000000e+00j), (1.092519282636606448e+01+0.000000000000000000e+00j), (1.092519266908172781e+01+0.000000000000000000e+00j)
 (1.092538258209245683e+01+0.000000000000000000e+00j), (1.092521548060215864e+01+0.000000000000000000e+00j), (1.092519439114072100e+01+0.000000000000000000e+00j), (1.092519379172489202e+01+0.000000000000000000e+00j), (1.092519326996758977e+01+0.000000000000000000e+00j), (1.092519279069586347e+01+0.000000000000000000e+00j)
 (1.109724716164226166e+01+0.000000000000000000e+00j), (1.109724046075985981e+01+0.000000000000000000e+00j), (1.109723312651592408e+01+0.000000000000000000e+00j), (1.109722977997886773e+01+0.000000000000000000e+00j), (1.109723022901127010e+01+0.000000000000000000e+00j), (1.109722987107736714e+01+0.000000000000000000e+00j)
 (1.109725760483165224e+01+0.000000000000000000e+00j), (1.109724257561458494e+01+0.000000000000000000e+00j), (1.109723158117312281e+01+0.000000000000000000e+00j), (1.109723046889438081e+01+0.000000000000000000e+00j), (1.109723052468398663e+01+0.000000000000000000e+00j), (1.109722911061382788e+01+0.000000000000000000e+00j)
 (1.122688780974000977e+01+0.000000000000000000e+00j), (1.122649580182115869e+01+0.000000000000000000e+00j), (1.122645156638765762e+01+0.000000000000000000e+00j), (1.122643715164980804e+01+0.000000000000000000e+00j), (1.122643214196269845e+01+0.000000000000000000e+00j), (1.122643561204467844e+01+0.000000000000000000e+00j)
 (1.123239735054556476e+01+0.000000000000000000e+00j), (1.123214151840045716e+01+0.000000000000000000e+00j), (1.123210475879773540e+01+0.000000000000000000e+00j), (1.123210230439285873e+01+0.000000000000000000e+00j), (1.123210218070783029e+01+0.000000000000000000e+00j), (1.123210221183026825e+01+0.000000000000000000e+00j)
 (1.123242831809842812e+01+0.000000000000000000e+00j), (1.123213286820057810e+01+0.000000000000000000e+00j), (1.123210998799969218e+01+0.000000000000000000e+00j), (1.123210710460557848e+01+0.000000000000000000e+00j), (1.123210658468796908e+01+0.000000000000000000e+00j), (1.123210633695538441e+01+0.000000000000000000e+00j)
 (1.123247181481315948e+01+0.000000000000000000e+00j), (1.123231670094470047e+01+0.000000000000000000e+00j), (1.123231566482512456e+01+0.000000000000000000e+00j), (1.123231483224085991e+01+0.000000000000000000e+00j), (1.123231481718624991e+01+0.000000000000000000e+00j), (1.123231463681015363e+01+0.000000000000000000e+00j)
 (1.123553427241415825e+01+0.000000000000000000e+00j), (1.123523762082028910e+01+0.000000000000000000e+00j), (1.123516743554739072e+01+0.000000000000000000e+00j), (1.123516090064537742e+01+0.000000000000000000e+00j), (1.123515857902315673e+01+0.000000000000000000e+00j), (1.123515778839936985e+01+0.000000000000000000e+00j)
 (1.128857942445442575e+01+0.000000000000000000e+00j), (1.128851288366166550e+01+0.000000000000000000e+00j), (1.128850501455587363e+01+0.000000000000000000e+00j), (1.128850469687465363e+01+0.000000000000000000e+00j), (1.128850423832045280e+01+0.000000000000000000e+00j), (1.128850432956578942e+01+0.000000000000000000e+00j)
 (1.128858100595363112e+01+0.000000000000000000e+00j), (1.128851441456431104e+01+0.000000000000000000e+00j), (1.128850510774548432e+01+0.000000000000000000e+00j), (1.128850436378918687e+01+0.000000000000000000e+00j), (1.128850456884454267e+01+0.000000000000000000e+00j), (1.128850447600889950e+01+0.000000000000000000e+00j)
 (1.129054328259961792e+01+0.000000000000000000e+00j), (1.129027977078155232e+01+0.000000000000000000e+00j), (1.129024797547873860e+01+0.000000000000000000e+00j), (1.129024428017232040e+01+0.000000000000000000e+00j), (1.129024307271941652e+01+0.000000000000000000e+00j), (1.129024350806553301e+01+0.000000000000000000e+00j)
 (1.129054899377507759e+01+0.000000000000000000e+00j), (1.129027732022650810e+01+0.000000000000000000e+00j), (1.129024824824896100e+01+0.000000000000000000e+00j), (1.129024434754012773e+01+0.000000000000000000e+00j), (1.129024461602509888e+01+0.000000000000000000e+00j), (1.129024366725821693e+01+0.000000000000000000e+00j)
 (1.129116639029972191e+01+0.000000000000000000e+00j), (1.129087755052853126e+01+0.000000000000000000e+00j), (1.129084185011294394e+01+0.000000000000000000e+00j), (1.129083537275651494e+01+0.000000000000000000e+00j), (1.129082313015642569e+01+0.000000000000000000e+00j), (1.129081746807888820e+01+0.000000000000000000e+00j)
 (1.132061167493029785e+01+0.000000000000000000e+00j), (1.132064535352133561e+01+0.000000000000000000e+00j), (1.132063434272719249e+01+0.000000000000000000e+00j), (1.132064760985002039e+01+0.000000000000000000e+00j), (1.132063577526414733e+01+0.000000000000000000e+00j), (1.132065213045861185e+01+0.000000000000000000e+00j)
 (1.132062575128827575e+01+0.000000000000000000e+00j), (1.132064429398265304e+01+0.000000000000000000e+00j), (1.132064735909469988e+01+0.000000000000000000e+00j), (1.132064632797049164e+01+0.000000000000000000e+00j), (1.132063685120138530e+01+0.000000000000000000e+00j), (1.132065178138015860e+01+0.000000000000000000e+00j)
