9.999999999985440535e-01,-2.048941284029829013e-05,-2.058650949189276932e-05,-7.156145118791041226e-05,7.356022772555283185e-05,-2.439238375951865911e-05,-2.039179654584274168e-05,-2.410081111701921591e-06,-5.629032306188353765e-06,6.177793767992551498e-05,-1.442240560947253310e-05,9.312494651388488658e-06,1.156818465360066910e-04,-2.432939265774337336e-04,-1.475100883278311896e-04,9.743038689571015178e-06,7.729541268796214328e-05,1.053815761492193703e-04,1.124562036451150215e-06,-1.048064793321553333e-04,1.968703823558998008e-05,-2.700281713346427596e-05,-8.909947008653503150e-06,1.119550624250265073e-05,2.740767071370089788e-05,1.281919686337665794e-05,3.516537997486732535e-05,-3.106351325566664319e-05,2.996458097652814011e-05,4.072614357115599741e-06,3.437663122312712349e-05,-1.649778287047459551e-04,1.070036950539658715e-04,3.048148756679487821e-04,6.820693471850370585e-05,1.789434433477742753e-04,-6.865432986915871868e-05,-1.529794060993486476e-04,7.051082095698644721e-06,-2.717185488134481945e-05,-7.333157582527200609e-05,-7.138661334896044465e-07,9.939304757941929504e-06,-2.174287662987842870e-05,-1.422452021526880600e-05,6.141583256795004144e-05,5.874764883699124061e-05,9.606140768388218062e-04,-1.455655539170852206e-04,2.490161616234328607e-05,2.958865154450117385e-05,4.065780582248729712e-06,2.349361473997032033e-05,4.410473126185217820e-06,1.486616460516948399e-05,-2.132395767405676802e-06,-1.255213191366572523e-06,1.070481702848522952e-06,1.075824556823032974e-06,1.372971309201026908e-05,-5.603621725099844461e-05,-1.008122694147948453e-05,5.127908506650489756e-06,4.497291401830093554e-05,2.836608609790315910e-05,-1.665062661619189560e-05,8.041004285089989572e-06,8.418702613576023507e-06,1.838633707558101247e-05,2.517121403045342854e-04,-1.733244662067583275e-05,2.068725392341096085e-05,-1.026157261676483847e-05,3.704535164943915237e-06,-2.212121857634443134e-07,-9.652335911666441536e-06,-1.296940995419781033e-05,-1.343280345987953138e-05,8.217157206424009937e-04,-5.963139290548124735e-04,-1.743706914714088143e-03,-1.151611772738512151e-03,1.630368861065364288e-04,-1.692118201095182224e-04
-2.048941284029829013e-05,9.999999999998306910e-01,3.876363988244236952e-06,3.657405529246752346e-05,-2.019262276293957108e-05,-1.298214775254923092e-04,-1.566779148926860694e-05,-9.656219905471857823e-05,7.795184074661743942e-05,-2.712766025318716552e-05,-3.406460317321210584e-05,1.844880780314435160e-04,-6.789016220500908370e-05,3.865018083225227314e-05,-2.399965113490040104e-05,-9.149444238180492323e-06,3.827236423707518209e-06,5.704076937741752503e-05,-3.450948607476166281e-05,-1.262728118052109717e-04,-1.035586150115272604e-04,-7.260859722245266456e-05,2.382134886129144222e-05,6.689364859183401994e-05,3.611376411249070650e-05,6.669146272310615825e-06,-1.437588499699036116e-04,-2.569346294120153696e-05,-4.680409735784204491e-05,-4.271425599683430408e-05,8.218515981147007411e-05,5.041894877381745488e-04,-5.282541257601424268e-05,-3.160157249586568020e-05,5.491405302649917644e-05,1.869872747593890727e-05,-1.152721007847268405e-04,-8.352457312587755140e-04,1.014398061164920148e-05,-4.863610323699631019e-05,2.251592748804672958e-05,-1.897191618467843849e-05,4.574565677969318192e-05,-1.029457177645445751e-05,1.000391293856029554e-05,-1.214941153498947692e-04,-5.905573179996210110e-04,-1.555853654001959629e-07,7.027721738319726331e-05,1.155848077165003021e-05,-3.231004120270237123e-04,4.933654194860103711e-05,-3.107945275200388200e-05,4.884445157854430504e-06,-3.457622828229428140e-06,9.681537030027670280e-09,5.582075026406164292e-05,9.039811954380332602e-04,1.380184153394378699e-04,-9.562560266555109696e-05,5.462673438020942355e-05,2.140492250047785453e-04,3.622689211227797849e-04,6.129388109521786109e-05,-1.295511706438763014e-04,-1.244157713909982855e-06,1.036239085241209325e-04,-3.690553407956101255e-05,1.017280916139428172e-04,4.378992264589652442e-04,1.930247213164907228e-04,8.368713842065956808e-06,2.705478565462011407e-06,4.005629339313201490e-06,-1.585470771645571182e-05,-1.715982768495892395e-06,-2.033836475909751691e-06,-9.849004915776478700e-06,6.115974604846926600e-04,1.607921754739620630e-04,-1.082710816323033442e-03,2.108837653175570830e-04,1.429798214875860731e-04,1.132497434066700439e-04
-2.058650949189276932e-05,3.876363988244236952e-06,9.999999999999992228e-01,9.409942511610244428e-05,-7.558102359428924910e-05,-2.395207152700402968e-05,-5.566429888035195675e-07,-1.012585010014537684e-04,4.651671620007789484e-05,-5.843661975946361914e-05,-8.002830896058819269e-05,9.053847218512474674e-05,1.527177131306265399e-04,1.696686605285572543e-05,-5.721803211648761745e-05,-3.044746472251097687e-06,-3.346856325112091378e-05,1.766872404108206160e-05,-2.312879974066895175e-06,-5.874787874359324331e-05,-7.271739545922842188e-05,-5.394696377470464376e-05,2.893260175942536375e-05,-1.245884265132254204e-04,1.241418598107652387e-06,-2.929318149741444758e-05,5.374087315879476270e-05,9.279909406587182193e-06,2.599622244415762681e-05,3.194373028474093253e-05,1.144103111960650352e-04,-1.669295156735263008e-04,7.218748299522967284e-05,2.127514856693088160e-05,-9.124160189640775822e-05,-8.952541897449678703e-05,1.810791967085749986e-04,-4.625996522160915258e-04,3.490030982872229708e-05,4.199701415414704310e-06,-2.789852868304737600e-05,1.621089542268745596e-05,-1.774426856031219429e-05,-1.679207949613085375e-05,7.499283638062903708e-06,2.927470713921239776e-05,-5.633419553510331723e-04,8.066277646462361676e-05,-3.201302739303532943e-05,2.077525851639210747e-06,-1.867666188064844544e-04,-8.781682477144028625e-06,4.839607158842238030e-05,-7.158614246484356058e-06,-1.307055429207542622e-05,-2.665655336800914045e-06,3.801417697366820184e-06,-4.323577727842007473e-04,-2.314179154296486804e-04,-1.043465041261314717e-04,7.790717454293213462e-05,3.456401910324958431e-04,-2.046008690659632768e-04,-4.746193584149403224e-05,7.018846663722896548e-05,-1.398707688723677925e-04,-4.800766782184136836e-05,-1.242511120294638579e-04,5.935770625186696022e-05,-1.486689996855913539e-04,9.443685499268617608e-04,5.440921726038794221e-06,-2.166393985167293469e-06,3.524399144386783989e-06,5.779515554742545278e-06,8.475701482338499025e-06,1.953941413831718324e-05,-1.151987076338244761e-05,3.446533072911425917e-03,-2.812957720496435995e-04,3.704196539231706907e-04,-4.105892604569054416e-04,4.820308494265883575e-05,-1.835574528254329575e-04
-7.156145118791041226e-05,3.657405529246752346e-05,9.409942511610244428e-05,9.999999999497938274e-01,4.008516872278305250e-05,-2.820076761485473745e-05,2.726516285708033060e-05,6.542263524288294621e-03,2.011810071578122062e-03,5.461935793742205220e-05,6.263792579966603186e-05,7.909916586392918181e-05,1.114004834655620696e-04,-4.141843740960521542e-06,3.951453332399922265e-05,5.357812222945052710e-05,2.282790603420578081e-05,-2.625033556845774710e-05,1.623154384983351971e-04,3.829270678434154845e-05,8.842294951429258539e-06,3.711792979133766307e-05,7.908471166076287576e-05,2.242857522454489268e-05,5.425601456876191775e-05,-1.094580690808877603e-04,-1.113589567287647745e-04,1.152361532355249829e-05,-5.803860087594188725e-05,2.692202643895622597e-05,1.725775855800060730e-05,5.229019839375682898e-05,6.084710306203822833e-05,4.281026227751368415e-05,-1.172309962316185763e-04,1.948827380984820279e-04,1.171290778366612119e-05,1.228534601519989944e-05,3.205557108845611064e-05,4.880430723346790344e-05,-4.997561171557844131e-06,9.667194266126435118e-05,5.614443246309257178e-06,1.508841656053195381e-05,6.193312529481435067e-05,-3.234362777208995253e-05,3.518743979792371412e-02,3.570052812859275757e-04,2.626818559542876607e-04,6.082470548620249630e-05,-5.224783155877186580e-04,-4.674767637941750642e-05,3.835088928127068235e-05,-6.818051344214162810e-05,-4.856817333938730436e-05,1.356653183683958108e-05,2.757329787165085488e-04,2.052609432758907906e-02,1.808231162291762536e-04,-6.446257314148516604e-05,-3.296747739185243334e-06,3.527497798265590608e-05,-4.901878171301166098e-06,-1.654745992283362236e-05,4.428353681240100462e-05,1.927093546033778986e-05,-8.127263578805351543e-05,1.427506122024864324e-04,-1.641060231203646897e-04,2.552261984324295579e-04,3.092535914102957921e-04,4.377376031896906871e-07,-4.279159301241174953e-06,-1.250651242996198687e-05,5.991717850155894625e-06,5.136219539306452172e-07,-2.798899877875600701e-06,-2.257679197701607118e-05,4.313744806580414653e-04,2.302608039119653522e-04,1.135420716590061210e-03,-1.304421657785151379e-04,5.907802658147720543e-05,-4.247608295870832114e-05
7.356022772555283185e-05,-2.019262276293957108e-05,-7.558102359428924910e-05,4.008516872278305250e-05,1.000000000000000000e+00,5.045613746699311033e-05,-3.100980679353172276e-05,-2.745637561614718003e-02,3.046287405754300121e-04,7.103625529154304814e-05,3.751295910861009424e-05,1.162257827696582919e-05,-5.487452836307448047e-05,-3.609177582991103398e-06,4.403957039430857082e-05,5.856191357160524420e-06,-4.666061653979969998e-05,5.582137596748626245e-05,5.689502605738623250e-05,-3.797957284313474048e-05,5.666690177223206458e-05,2.806007795616005719e-05,-2.589796551506867616e-05,9.636960904965159854e-05,2.513785737381381123e-05,2.430308301393253184e-04,-3.069555439124293150e-05,-9.920064042519556699e-05,-1.164873563652984881e-05,-6.022044311342170412e-07,-2.305092830627263598e-05,1.157076906572584302e-06,-5.372583542932843651e-05,-7.572320522983007167e-06,-8.926632272961056852e-05,-4.832144422757121867e-05,1.627125427195851709e-05,3.232699285849686271e-05,-5.038979846040183566e-06,3.821543709390156561e-05,2.223512465649234258e-05,-3.691448021162443846e-05,-8.019162697341211720e-05,-8.073472990569135175e-05,-8.138516313104580908e-06,2.094347326089217570e-04,-2.016629666771106028e-02,9.627718600118439270e-04,-1.902472973932733610e-04,-1.783304420106425329e-06,3.210165207949220573e-06,3.939070885551999786e-05,-2.180067862983506416e-05,-1.044750218480184354e-04,7.978430908333301131e-06,-5.931113753062247174e-05,-2.187912606100672445e-06,-2.010786895693840795e-03,2.952939132754912226e-05,-2.000662797394969392e-05,4.991439679022458887e-06,2.928026700098687596e-05,7.922554576063480609e-05,-5.786630958739022001e-05,5.741561234585807979e-05,3.571156643827010611e-05,1.781489570233287922e-04,2.877831854644966308e-05,7.171640987599251036e-05,-1.697955016330639547e-04,1.308552231735150752e-04,1.570231966933219667e-05,5.626167480999172139e-06,-2.385252677905701861e-06,5.758095256756650006e-06,1.461121719524759258e-05,-1.009122508280289255e-06,-1.102866676694348703e-05,-5.983110523488329759e-04,5.618064550790978669e-05,1.365084586518893915e-04,2.930624229832763010e-04,1.294604607908380733e-05,2.691832597694048673e-04
-2.439238375951865911e-05,-1.298214775254923092e-04,-2.395207152700402968e-05,-2.820076761485473745e-05,5.045613746699311033e-05,9.999999999999987788e-01,-4.880608151076500090e-04,1.455681322990360379e-04,-1.989000890318892386e-05,1.964459486463299951e-05,8.493965548430790238e-06,-5.522973719536178501e-05,-2.384338429483509310e-04,5.104870930911604380e-05,-5.869521707066556666e-05,3.973174596132769123e-05,-1.247895038355149627e-04,6.470119066519393596e-05,1.209678802296218665e-04,5.778847321206829514e-05,-1.351093039860849581e-05,-3.002232775958985946e-06,7.513814537577280549e-05,-2.390267803527675099e-05,4.811981151942047437e-05,1.025811414264626896e-04,-6.317636046918245014e-05,8.655272286338656061e-06,-6.293433087996844807e-05,2.287520833962609269e-05,-1.435256582378498930e-05,2.427062974972847586e-05,-6.964854139949371243e-05,-4.116354904243058055e-04,-5.050836811821245165e-05,-2.574838898778547547e-08,9.531052917103113864e-06,-5.914745520396388640e-05,1.944003962797121991e-05,-2.129131124404661169e-05,9.171662527193099365e-05,-8.478897691108433377e-06,2.274440816480122440e-07,-7.234728690120758828e-05,-8.698038697643452289e-05,3.612307165347800053e-04,1.117620412713030142e-03,8.395623118971535809e-04,-4.695983332803615323e-04,7.061403016056158740e-05,-4.925576387329030697e-04,3.115842466123407004e-05,1.937777467099548396e-05,4.950949709135111696e-05,-3.190769099088314875e-05,9.488358542493339001e-05,6.196004590573434250e-05,-4.542369717570554719e-04,-1.210728871440668757e-04,-7.322277754509207148e-05,-2.027137785279185464e-04,-1.425251581445356698e-05,2.721140032711941647e-05,9.349561835442601106e-05,4.450755683126870208e-05,4.567567710483636412e-05,-1.402453644766668344e-05,-6.412546291733464622e-05,1.116325445326456093e-04,2.660464299657501583e-04,-2.435970585399777348e-04,-5.287938593234069442e-06,3.194074789437548390e-06,6.120560143642246901e-06,-3.502704679032378758e-06,-1.946999991078130640e-05,-4.987382609296989709e-05,-2.019573763052145461e-05,-1.317464800010425489e-03,-3.631585047001198397e-04,1.494238696697653291e-03,-5.187336255861492440e-04,2.350225872604423021e-05,-1.139204482245590247e-05
-2.039179654584274168e-05,-1.566779148926860694e-05,-5.566429888035195675e-07,2.726516285708033060e-05,-3.100980679353172276e-05,-4.880608151076500090e-04,9.999998552756197423e-01,-3.808261126259379972e-04,1.544114687826762203e-04,-2.480900504905270745e-05,3.353764646602230273e-05,-2.726448550371407339e-05,-7.046997129308992490e-04,-1.064151753152694395e-04,2.432187773363031697e-04,-4.371880173064095904e-05,1.246051485470852402e-04,3.466791003461518173e-04,-3.675005399693834847e-05,3.222185605586576351e-05,9.140205887032964863e-06,-4.220479082260726703e-06,-1.127144238215911598e-06,-5.865551538551806276e-05,-1.290178267063439674e-04,9.170911190401094537e-06,-1.234982680818922859e-05,-1.262484456260089141e-05,7.838429229566862646e-06,-5.941790226565894588e-06,-1.631244316367353928e-07,1.480962735951279743e-05,2.891173378634989835e-06,-2.007590665749245081e-05,-1.746669709359115565e-05,1.906499619995405035e-05,2.108611119006498918e-05,-1.167410452086941415e-06,-4.866069259600066372e-05,2.993905487978554313e-05,3.364906325514828038e-05,-3.012645763205209161e-05,1.581413064685596525e-05,5.773217159461513671e-06,9.538742649134033497e-06,1.127880500175598147e-04,3.151453451244837743e-03,4.242703559387754446e-04,-1.078510775935561002e-05,1.781669107354353780e-05,2.425788870636381482e-05,-5.683529303999462095e-05,-1.037699675580072069e-05,7.710208545828437472e-07,-9.950201236623205204e-06,-6.818512074447530269e-06,-5.993948949898275300e-05,7.100908167381476260e-04,-4.697269576811693200e-05,-4.831777422392250473e-06,-6.222306325839967514e-05,1.073906621250502228e-05,9.180747912751997743e-06,-1.290385937502062214e-04,1.125716983689958016e-05,2.447262908923134595e-06,-2.329989298510881977e-05,3.315097386232299077e-06,-7.848984648397040200e-05,-1.246329452364391618e-03,-3.133418876848909464e-04,-1.012384506592281175e-05,1.461688777032435779e-05,1.895072168444627623e-06,1.967786194574292287e-06,6.325110666350377883e-06,-1.041043003445930551e-06,-6.463348340831149422e-06,-1.195561680511919860e-04,9.570605845757663760e-05,-7.600802263486575096e-05,1.325763140128520968e-04,2.509378340400583238e-05,1.190373546734945452e-05
-2.410081111701921591e-06,-9.656219905471857823e-05,-1.012585010014537684e-04,6.542263524288294621e-03,-2.745637561614718003e-02,1.455681322990360379e-04,-3.808261126259379972e-04,9.999999861134631907e-01,-1.982715601862037116e-09,-4.415426252128500876e-06,3.633086836204784884e-05,1.830969683088882550e-05,-1.544174554909055752e-02,-1.126101187133580865e-02,-2.050822869778960722e-02,1.719329296049516842e-04,5.125858542703604775e-05,5.975387294289338097e-05,-1.394983861179397572e-04,-8.588612222729802292e-05,3.192217765030390858e-05,8.440530799068121285e-06,-6.273313321340887472e-05,-1.169805995208797261e-04,-2.191765094310487946e-05,-5.078666398968179800e-05,-2.024930411487494612e-04,9.757577591359349427e-05,-2.810942165050117430e-05,-2.737525447468631143e-04,6.526502377234282438e-04,2.646152301701403583e-03,8.794158180640504561e-05,5.272468427248866592e-05,5.321818058865666326e-05,1.345185558439082564e-04,-6.836330600581690554e-04,-1.842372823723082038e-03,-2.792282879864656925e-06,-2.796589170255290918e-05,-3.263146050916601999e-06,1.354443021247821890e-05,3.405094846176702887e-06,5.242514426566782587e-06,-5.823957534608679531e-06,5.429826326795062375e-04,2.633629799096552128e-03,-2.207945278068406195e-04,-1.277734193901445181e-04,-1.286292919790386891e-06,-3.187560020072104333e-04,6.399705126915385697e-05,-2.297781227289856059e-05,1.855775519764084845e-04,-7.180011245239476436e-05,7.764070017607518177e-07,2.431379846845401643e-05,4.561104345573699554e-05,9.756920658396658137e-05,-3.843531323152869392e-05,-1.135642697095147577e-04,-8.868401706971175327e-05,3.947725233130849849e-05,1.543229591177210395e-04,5.557681626908216391e-05,7.153411814226108014e-05,2.483245293446802475e-04,-2.666307552860273244e-05,-1.468383681973801837e-04,-4.037120510571604254e-04,-1.091638156450030692e-03,-1.957045999435305393e-05,1.391945693292902779e-05,-2.384716078299329475e-06,-2.323238510313680214e-05,3.422061601861888809e-06,-6.172816394618851135e-06,4.020591167986443483e-06,2.041818081843584684e-04,1.964790754117140103e-04,1.257931056567202096e-04,3.338222133647712753e-05,3.030387802311901432e-04,-2.901788924571234874e-04
-5.629032306188353765e-06,7.795184074661743942e-05,4.651671620007789484e-05,2.011810071578122062e-03,3.046287405754300121e-04,-1.989000890318892386e-05,1.544114687826762203e-04,-1.982715601862037116e-09,9.999999999999970024e-01,9.491896233203978147e-06,4.036543763326043156e-05,-1.172915982466005320e-04,-7.677180881102707317e-04,-1.603997066939501920e-03,1.012336038018890084e-03,-9.798435056276692812e-06,7.066347362947623945e-05,4.171509842895021469e-05,1.207433865222547198e-04,4.581272112186979273e-05,6.511470975406429804e-07,-2.462781887543211628e-05,1.197777106615281078e-04,-2.030426990507343366e-05,-7.259629207370157640e-05,-5.062240783379386719e-04,6.482531045375622024e-04,-1.059368391988034898e-06,-4.537583463103442944e-05,7.733614106330422559e-06,2.881628821924425883e-04,-5.966021464522445420e-05,9.236015013974079903e-05,-3.459206365688234728e-05,-5.397871706653697087e-05,1.261907232236433364e-05,1.900993050137434262e-04,6.283898237319294859e-05,1.179123765606261785e-04,7.761212232286709452e-06,1.741140915801155887e-05,-1.066705055889584186e-05,1.101111440137196812e-05,1.059612764284450220e-05,1.428612363252021171e-05,3.689233309757465433e-05,-2.196919523301304068e-03,-2.642342935781864105e-05,9.024665487761948310e-04,-6.563360158554974017e-05,-2.440982164845923981e-04,-2.464142387255006941e-05,3.453631836193521925e-05,3.503557828923403684e-06,-2.596214934872008036e-05,-1.778552898696944882e-06,-7.370140341636346708e-06,6.347539821834749583e-05,-1.135871658134643674e-04,1.334667413363285326e-04,2.856285847639173525e-05,-7.173916618284667079e-05,4.543989375535586691e-05,2.270951978879986782e-05,-3.654639805519566278e-05,2.378246758957792105e-05,-2.521073384006409818e-05,5.919021701295856163e-06,-8.695739881707074557e-05,-2.694290417437095208e-04,-9.969872210340243769e-04,5.544980371179543020e-05,2.433805476063162672e-07,-1.089924060816169573e-06,-4.072631135247567138e-06,-1.181871118431319630e-05,1.499190243377791190e-05,1.082219053537654806e-05,2.129079582664044051e-04,1.337090545956454179e-04,-2.522032399584515981e-04,1.021698625000765851e-05,2.151274844906517691e-04,-2.867605623249876797e-05
6.177793767992551498e-05,-2.712766025318716552e-05,-5.843661975946361914e-05,5.461935793742205220e-05,7.103625529154304814e-05,1.964459486463299951e-05,-2.480900504905270745e-05,-4.415426252128500876e-06,9.491896233203978147e-06,9.999999999974060749e-01,9.832484459626750957e-06,-7.226313297115540392e-06,-1.246338353689028199e-09,-3.466318488612794672e-04,3.999608041774532926e-04,-4.749946862898164930e-06,7.646911142391698418e-05,-1.330224959930625950e-04,1.346426818202121900e-05,4.542410508855219010e-05,3.276573966156184643e-05,-2.352470124484423616e-06,-1.876190966209133717e-04,6.219507484619938458e-05,4.209070530749789012e-06,-2.045936985556902734e-04,3.644699658849909901e-05,-3.539027213383248878e-05,-4.172847003238032464e-05,1.180541732112700594e-05,-4.759484771799869481e-05,6.160170790454064585e-05,1.353937441778707302e-04,-2.510127316300185063e-05,-4.413055379965790531e-06,-4.407414500425563768e-05,-1.253552285924269919e-05,3.367166270041164122e-04,-5.494205037790061904e-05,1.341991805216134526e-05,-1.690845808244103329e-05,3.118245985760931526e-06,-2.963577956541056657e-05,-6.144876480260812418e-05,8.749485494863316925e-05,-5.608226879569751244e-04,-1.505550626813334340e-03,1.166421746997377750e-03,2.613539953584471161e-04,2.884845839429218332e-04,-3.103097370937481117e-04,-5.990874998140764847e-05,1.464454155429663337e-05,-1.010347333657385610e-06,-7.062450288696569211e-05,1.228660887844450387e-05,1.157131200345984835e-05,5.766497696006139508e-05,-2.437167538334780031e-05,-3.104145011608729597e-05,-1.473256783363638216e-04,1.044276809004273818e-05,2.725680590444033420e-06,-4.248874055469377062e-05,-8.288744988757187904e-05,-7.680374716371651464e-04,-2.376844573228828472e-05,-1.444566040182141894e-06,-1.630915920440162165e-04,3.877242314487567968e-05,8.894815900979143432e-05,-1.200016068571580771e-04,-3.574912996190386823e-05,1.791806508048981203e-05,2.862041443869127512e-05,6.148234969268959182e-05,5.008360723807290285e-06,-4.222471849277704145e-05,-2.144751478553731661e-03,-6.600380624459384468e-06,2.050543030613132737e-04,6.067075619258732950e-04,-1.604403900587915020e-04,2.133009479051815199e-04
